"Id_beroep";"Id_verb";"Beroep_letterlijk";"Beroep_vertaling";"Beroep_cat";"Gevangenis"
25976;26012;"Ouvrier de fabrique";"Fabrieksarbeider";;"Gent"
25977;26013;"Ouvrier de ferme";"Landbouwwerker";;"Gent"
25978;26014;"Journalier";"Dagloner";;"Gent"
25979;26015;"Journalier";"Dagloner";;"Gent"
25980;26016;"Ouvrier";"Arbeider";;"Gent"
25981;26017;"Batelier";"Binnenschipper";;"Gent"
25982;26018;"Journalier";"Dagloner";;"Gent"
25983;26019;"Peintre";"Schilder";;"Gent"
25984;26019;"Vitrier";"Glazenmaker";"Andere";"Gent"
25985;26020;"Journalier";"Dagloner";;"Gent"
25986;26021;"Ouvrier peintre";"Arbeider-schilder";;"Gent"
25987;26022;"Ouvrier fabrique";"Fabrieksarbeider";;"Gent"
25988;26023;"Lineur-injusteur";"Vormgever (steker)";;"Gent"
25989;26024;"Ouvrier";"Arbeider";;"Gent"
25990;26025;"Scieur de long";"Schulper";;"Gent"
25991;26026;"Brasseur";"Brouwer";;"Gent"
25992;26027;"Cocher";"Voerman";;"Gent"
25993;26028;"Prostituee";"Prostituee";;"Gent"
25994;26029;"Cultivateur";"Landbouwer";;"Gent"
25995;26030;"Ouvrier cultivateur";"Landbouwwerker";;"Gent"
25996;26031;"Cultivateur";"Landbouwer";;"Gent"
25997;26032;"Ouvrier";"Arbeider";;"Gent"
25998;26033;"Tailleur";"Kleermaker";;"Gent"
25999;26034;"Ouvrier";"Arbeider";;"Gent"
26000;26035;"Tisserand";"Wever";;"Gent"
26001;26036;"Cabaretiere";"Herbergier";;"Gent"
26002;26037;"Fleuriste";"Bloemist";;"Gent"
26003;26038;"Vacher";"Koeherder";;"Gent"
26004;26039;"Tisserand";"Wever";;"Gent"
26005;26040;"Ouvrier peintre";"Arbeider-schilder";;"Gent"
26006;26041;"Journalier";"Dagloner";;"Gent"
26007;26042;"Charpentier";"Timmerman";;"Gent"
26008;26043;"Ouvrier cigarier";"Werknemer in de sigarenmakerij";;"Gent"
26009;26044;"Batelier";"Binnenschipper";;"Gent"
26010;26045;"Menuisier";"Timmerman";;"Gent"
26011;26046;"Laveuse";"Wasvrouw";;"Gent"
26012;26047;"Garcon boucher";"Slagersknecht";;"Gent"
26013;26048;"Tisserand";"Wever";;"Gent"
26014;26049;"Ouvrier";"Arbeider";;"Gent"
26015;26050;"Cordonnier";"Schoenmaker";;"Gent"
26016;26051;"Tisserand";"Wever";;"Gent"
26017;26052;"Soldaat";"Soldaat";;"Gent"
26018;26053;"Peintre";"Schilder";;"Gent"
26019;26054;"Garcon boucher";"Slagersknecht";;"Gent"
26020;26055;"Ouvrier de fabrique";"Fabrieksarbeider";;"Gent"
26021;26056;"Ouvrier de ferme";"Landbouwwerker";;"Gent"
26022;26057;"Geen";"Geen";;"Gent"
26023;26058;"Sellier";"Zadelmaker";;"Gent"
26024;26059;"Tisserand";"Wever";;"Gent"
26025;26060;"Charpentier";"Timmerman";;"Gent"
26026;26061;"Ouvrier tailleur";"Werknemer in de kleermakerij";;"Gent"
26027;26062;"Tisserand";"Wever";;"Gent"
26028;26063;"Prostituee";"Prostituee";;"Gent"
26029;26064;"Charretier";"Voerman";;"Gent"
26030;26065;"Colporteur";"Straatventer";;"Gent"
26031;26066;"Journalier";"Dagloner";;"Gent"
26032;26067;"Ouvrier vannier";"Werknemer in een mandenmakerij";;"Gent"
26033;26068;"Ouvrier de ferme";"Landbouwwerker";;"Gent"
26034;26069;"Ouvrier de ferme";"Landbouwwerker";;"Gent"
26035;26070;"Ouvrier";"Arbeider";;"Gent"
26036;26071;"Ouvrier cultivateur";"Landbouwwerker";;"Gent"
26037;26072;"Menagere";"Huisvrouw";;"Gent"
26038;26073;"Ouvrier marbrier";"Arbeider in de marmerfabriek";;"Gent"
26039;26074;"Ouvrier macon";"Metser-arbeider";;"Gent"
26040;26075;"Macon";"Metser";;"Gent"
26041;26076;"Ouvrier";"Arbeider";;"Gent"
26042;26077;"Prostituee";"Prostituee";;"Gent"
26043;26078;"Ouvrier de ferme";"Landbouwwerker";;"Gent"
26044;26079;"Cordonnier";"Schoenmaker";;"Gent"
26045;26080;"Cabaretiere";"Herbergier";;"Gent"
26046;26081;"Journalier";"Dagloner";;"Gent"
26047;26082;"Commissionnaire";"Bode";;"Gent"
26048;26083;"Charretier";"Voerman";;"Gent"
26049;26084;"Cordonnier";"Schoenmaker";;"Gent"
26050;26085;"Rattacheur";"Vastmaker";;"Gent"
26051;26086;"Cabaretier";"Herbergier";;"Gent"
26052;26087;"Prostituee";"Prostituee";;"Gent"
26053;26088;"Agent de remplacement militaire";"Wisselagente";;"Gent"
26054;26089;"Batelier";"Binnenschipper";;"Gent"
26055;26090;"Lineur-ajusteur";"Vormgever (steker)";;"Gent"
26056;26091;"Journalier";"Dagloner";;"Gent"
26057;26092;"Cabaretiere";"Herbergier";;"Gent"
26058;26093;"Journalier";"Dagloner";;"Gent"
26059;26094;"Peintre en batiments";"Schilder";;"Gent"
26060;26095;"Journalier";"Dagloner";;"Gent"
26061;26096;"Ouvrier cultivateur";"Landbouwwerker";;"Gent"
26062;26097;"Journalier";"Dagloner";;"Gent"
26063;26098;"Journalier";"Dagloner";;"Gent"
26064;26099;"Ouvrier de ferme";"Landbouwwerker";;"Gent"
26065;26100;"Cabaretier";"Herbergier";;"Gent"
26066;26101;"Journaliere";"Dagloner";;"Gent"
26067;26102;"Journalier";"Dagloner";;"Gent"
26068;26103;"Macon";"Metser";;"Gent"
26069;26104;"Journalier";"Dagloner";;"Gent"
26070;26105;"Ouvrier de ferme";"Landbouwwerker";;"Gent"
26071;26106;"Ouvrier";"Arbeider";;"Gent"
26072;26107;"Fille publique";"Publieke vrouw";;"Gent"
26073;26108;"Jardinier";"Tuinman";;"Gent"
26074;26109;"Ouvrier";"Arbeider";;"Gent"
26075;26110;"Ouvrier de ferme";"Landbouwwerker";;"Gent"
26076;26111;"Garcon boulanger";"Bakkersknecht";;"Gent"
26077;26112;"Soldaat";"Soldaat";;"Gent"
26078;26113;"Horloger";"Horlogemaker";;"Gent"
26079;26114;"Fille publique en carte";"Publieke vrouw";;"Gent"
26080;26115;"Ouvriere de ferme";"Landbouwwerker";;"Gent"
26081;26116;"Ouvrier";"Arbeider";;"Gent"
26082;26117;"Ouvrier de fabrique";"Fabrieksarbeider";;"Gent"
26083;26118;"Scieur de long";"Schulper";;"Gent"
26084;26119;"Ouvrier tailleur";"Werknemer in de kleermakerij";;"Gent"
26085;26120;"Journalier";"Dagloner";;"Gent"
26086;26121;"Ouvrier tailleuse";"Werknemer in de kleermakerij";;"Gent"
26087;26122;"Journalier";"Dagloner";;"Gent"
26088;26123;"Ouvrier de ferme";"Landbouwwerker";;"Gent"
26089;26124;"Ouvrier";"Arbeider";;"Gent"
26090;26125;"Ouvriere";"Arbeidster";;"Gent"
26091;26126;"Terrassier";"Grondwerker";;"Gent"
26092;26127;"Mouleur en cuivre";"Gietvormmaker in lood";;"Gent"
26093;26128;"Ouvrier cultivateur";"Landbouwwerker";;"Gent"
26094;26129;"Ouvrier cultivateur";"Landbouwwerker";;"Gent"
26095;26130;"Journalier";"Dagloner";;"Gent"
26096;26131;"Jardinier";"Tuinman";;"Gent"
26097;26132;"Garcon boulanger";"Bakkersknecht";;"Gent"
26098;26133;"Ouvrier cultivateur";"Landbouwwerker";;"Gent"
26099;26134;"Ouvrier";"Arbeider";;"Gent"
26100;26135;"Prostituee";"Prostituee";;"Gent"
26101;26136;"Marchand de chiffons";"Handelaar in stoffen";;"Gent"
26102;26137;"Ouvrier de ferme";"Landbouwwerker";;"Gent"
26103;26138;"Charpentier";"Timmerman";;"Gent"
26104;26139;"Journaliere";"Dagloner";;"Gent"
26105;26140;"Ouvrier";"Arbeider";;"Gent"
26106;26141;"Ouvrier de ferme";"Landbouwwerker";;"Gent"
26107;26142;"Journalier";"Dagloner";;"Gent"
26108;26143;"Boucher";"Slager";;"Gent"
26109;26144;"Ouvrier";"Arbeider";;"Gent"
26110;26145;"Garcon boucher";"Slagersknecht";;"Gent"
26111;26146;"Cocher";"Voerman";;"Gent"
26112;26147;"Peintre doreur";"Schilder";;"Gent"
26113;26148;"Journalier";"Dagloner";;"Gent"
26114;26149;"Tisserand";"Wever";;"Gent"
26115;26150;"Cabaretier";"Herbergier";;"Gent"
26116;26151;"Cocher";"Voerman";;"Gent"
26117;26152;"Ouvrier cultivateur";"Landbouwwerker";;"Gent"
26118;26153;"Batelier";"Binnenschipper";;"Gent"
26119;26154;"Ouvrier";"Arbeider";;"Gent"
26120;26155;"Ouvrier de ferme";"Landbouwwerker";;"Gent"
26121;26156;"Tailleuse";"Kleermaakster";;"Gent"
26122;26157;"Tisserand";"Wever";;"Gent"
26123;26158;"Marchand de fruits";"Handelaar in fruit";;"Gent"
26124;26159;"Peintre en batiments";"Schilder";;"Gent"
26125;26160;"Cordonnier";"Schoenmaker";;"Gent"
26126;26161;"Geen";"Geen";;"Gent"
26127;26162;"Menagere";"Huisvrouw";;"Gent"
26128;26163;"Journalier";"Dagloner";;"Gent"
26129;26164;"Batelier";"Binnenschipper";;"Gent"
26130;26165;"Journalier";"Dagloner";;"Gent"
26131;26166;"Ouvrier de fabrique";"Fabrieksarbeider";;"Gent"
26132;26167;"Ouvrier";"Arbeider";;"Gent"
26133;26168;"Cocher";"Voerman";;"Gent"
26134;26169;"Ouvrier briquetier";"Werknemer in de steenbakkerij";;"Gent"
26135;26170;;"Geen";;"Gent"
26136;26171;"Agent de remplacement militaire";"Wisselagente";;"Gent"
26137;26172;"Ouvrier de ferme";"Landbouwwerker";;"Gent"
26138;26173;"Vacher";"Koeherder";;"Gent"
26139;26174;"Ouvrier de ferme";"Landbouwwerker";;"Gent"
26140;26175;"Ouvrier de ferme";"Landbouwwerker";;"Gent"
26141;26176;"Ouvrier";"Arbeider";;"Gent"
26142;26177;"Cabaretier";"Herbergier";;"Gent"
26143;26178;"Ouvrier";"Arbeider";;"Gent"
26144;26179;"Ouvrier";"Arbeider";;"Gent"
26145;26180;"Ouvrier";"Arbeider";;"Gent"
26146;26181;"Ouvrier";"Arbeider";;"Gent"
26147;26182;"Ouvrier de ferme";"Landbouwwerker";;"Gent"
26148;26183;"Ouvrier";"Arbeider";;"Gent"
26149;26184;"Ouvrier";"Arbeider";;"Gent"
26150;26185;"Journalier";"Dagloner";;"Gent"
26151;26186;"Journalier";"Dagloner";;"Gent"
26152;26187;"Journalier";"Dagloner";;"Gent"
26153;26188;"Colporteur";"Straatventer";;"Gent"
26154;26189;"Cabaretier";"Herbergier";;"Gent"
26155;26190;"Journalier";"Dagloner";;"Gent"
26156;26191;"Ouvrier";"Arbeider";;"Gent"
26157;26192;"Ouvrier de ferme";"Landbouwwerker";;"Gent"
26158;26193;"Geen";"Geen";;"Gent"
26159;26194;"Geen";"Geen";;"Gent"
26160;26195;"Prostituee";"Prostituee";;"Gent"
26161;26196;"Journalier";"Dagloner";;"Gent"
26162;26197;"Menagere";"Huisvrouw";;"Gent"
26163;26198;"Ouvrier";"Arbeider";;"Gent"
26164;26199;"Journalier";"Dagloner";;"Gent"
26165;26200;"Ouvrier";"Arbeider";;"Gent"
26166;26201;"Ouvrier";"Arbeider";;"Gent"
26167;26202;"Forrain";"Kermiskramer";;"Gent"
26168;26203;"Journalier";"Dagloner";;"Gent"
26169;26204;;"Geen";;"Gent"
26170;26205;"Cabaretiere";"Herbergier";;"Gent"
26171;26206;"Ouvrier";"Arbeider";;"Gent"
26172;26207;"Serrurrier";"Slotenmaker";;"Gent"
26173;26208;"Journalier";"Dagloner";;"Gent"
26174;26209;"Garcon boulanger";"Bakkersknecht";;"Gent"
26175;26210;"Journalier";"Dagloner";;"Gent"
26176;26211;"Garcon de café";"Ober";;"Gent"
26177;26212;"Journalier";"Dagloner";;"Gent"
26178;26213;"Journalier";"Dagloner";;"Gent"
26179;26214;"Commis";"Hulp";;"Gent"
26180;26215;"Tisserand";"Wever";;"Gent"
26181;26216;"Journalier";"Dagloner";;"Gent"
26182;26217;"Ouvrier peintre";"Arbeider-schilder";;"Gent"
26183;26218;"Cultivateur";"Landbouwer";;"Gent"
26184;26219;"Sabotier";"Klompenmaker";;"Gent"
26185;26220;"Ouvrier de ferme";"Landbouwwerker";;"Gent"
26186;26221;"Ouvriere";"Arbeidster";;"Gent"
26187;26222;"Geen";"Geen";;"Gent"
26188;26223;"Macon";"Metser";;"Gent"
26189;26224;"Cocher";"Voerman";;"Gent"
26190;26225;"Ouvrier de ferme";"Landbouwwerker";;"Gent"
26191;26226;"Ouvrier de ferme";"Landbouwwerker";;"Gent"
26192;26227;"Tisserand";"Wever";;"Gent"
26193;26228;;"Geen";;"Gent"
26194;26229;"Macon";"Metser";;"Gent"
26195;26230;"Ouvrier de ferme";"Landbouwwerker";;"Gent"
26196;26231;"Barbier";"Kapper";;"Gent"
26197;26232;"Tisserand";"Wever";;"Gent"
26198;26233;"Batelier";"Binnenschipper";;"Gent"
26199;26234;"Dessinateur";"Tekenaar";;"Gent"
26200;26235;"Employee";"Werknemer";;"Gent"
26201;26236;"Terrassier";"Grondwerker";;"Gent"
26202;26237;"Jardinier";"Tuinman";;"Gent"
26203;26238;"Ouvrier de ferme";"Landbouwwerker";;"Gent"
26204;26239;"Ouvrier de fabrique";"Fabrieksarbeider";;"Gent"
26205;26240;"Menagere";"Huisvrouw";;"Gent"
26206;26241;"Ouvrier de ferme";"Landbouwwerker";;"Gent"
26207;26242;"Macon";"Metser";;"Gent"
26208;26243;"Macon";"Metser";;"Gent"
26209;26244;"Tisserand";"Wever";;"Gent"
26210;26245;"Ouvrier fabrique";"Fabrieksarbeider";;"Gent"
26211;26246;"Ouvrier fabrique";"Fabrieksarbeider";;"Gent"
26212;26247;"Tailleur";"Kleermaker";;"Gent"
26213;26248;"Ouvrier de ferme";"Landbouwwerker";;"Gent"
26214;26249;"Journalier";"Dagloner";;"Gent"
26215;26250;"Tisserand";"Wever";;"Gent"
26216;26251;"Forgeron";"Smid";;"Gent"
26217;26252;"Ouvrier de ferme";"Landbouwwerker";;"Gent"
26218;26253;"Fille publique";"Publieke vrouw";;"Gent"
26219;26254;"Ouvrier de ferme";"Landbouwwerker";;"Gent"
26220;26255;"Employee";"Werknemer";;"Gent"
26221;26256;"Ouvrier de ferme";"Landbouwwerker";;"Gent"
26222;26257;"Tisserand";"Wever";;"Gent"
26223;26258;"Cordonnier";"Schoenmaker";;"Gent"
26224;26259;"Charretier";"Voerman";;"Gent"
26225;26260;"Macon";"Metser";;"Gent"
26226;26261;"Journalier";"Dagloner";;"Gent"
26227;26262;"Ouvrier de ferme";"Landbouwwerker";;"Gent"
26228;26263;"Peintre decorateur";"Schilder";;"Gent"
26229;26264;"Garnisseur";"Meubelstoffeerder";;"Gent"
26230;26265;"Tailleur";"Kleermaker";;"Gent"
26231;26266;"Ouvrier";"Arbeider";;"Gent"
26232;26267;"Ouvrier";"Arbeider";;"Gent"
26233;26268;"Tailleur de pierre";"Kleermaker";;"Gent"
26234;26269;"Ouvrier de fabrique";"Fabrieksarbeider";;"Gent"
26235;26270;"Ouvrier de fabrique";"Fabrieksarbeider";;"Gent"
26236;26271;"Batelier";"Binnenschipper";;"Gent"
26237;26272;"Tisserand";"Wever";;"Gent"
26238;26273;"Boutiquier";"Winkelier";;"Gent"
26239;26274;"Tisserand";"Wever";;"Gent"
26240;26275;"Ouvrier";"Arbeider";;"Gent"
26241;26276;"Ouvriere";"Arbeidster";;"Gent"
26242;26277;"Bobineuse";"Bobineur";;"Gent"
26243;26278;"Vacher";"Koeherder";;"Gent"
26244;26279;"Ouvriere";"Arbeidster";;"Gent"
26245;26280;"Ouvriere";"Arbeidster";;"Gent"
26246;26281;"Servante";"Dienstmeisje";;"Gent"
26247;26282;"Ouvrier";"Arbeider";;"Gent"
26248;26283;"Commis";"Hulp";;"Gent"
26249;26284;"Ouvrier";"Arbeider";;"Gent"
26250;26285;"Ouvrier";"Arbeider";;"Gent"
26251;26286;"Batelier";"Binnenschipper";;"Gent"
26252;26287;"Dentelliere";"Kantwerkster";;"Gent"
26253;26288;"Macon";"Metser";;"Gent"
26254;26289;"Tisserand";"Wever";;"Gent"
26255;26290;"Batelier";"Binnenschipper";;"Gent"
26256;26291;"Ouvrier";"Arbeider";;"Gent"
26257;26292;"Batelier";"Binnenschipper";;"Gent"
26258;26293;"Bobineuse";"Bobineur";;"Gent"
26259;26294;"Encadreur";"Lijstenmaker";;"Gent"
26260;26295;"Charpentier";"Timmerman";;"Gent"
26261;26296;"Journalier";"Dagloner";;"Gent"
26262;26297;"Ouvrier";"Arbeider";;"Gent"
26263;26298;"Marchand";"Handelaar";;"Gent"
26264;26298;"Chifonnier";"Voddenman";;"Gent"
26265;26299;"Couturiere";"Naaister";;"Gent"
26266;26300;"Charpentier";"Timmerman";;"Gent"
26267;26301;"Ouvrier";"Arbeider";;"Gent"
26268;26302;"Journalier";"Dagloner";;"Gent"
26269;26303;"Ouvrier";"Arbeider";;"Gent"
26270;26304;"Ouvrier";"Arbeider";;"Gent"
26271;26305;"Ouvrier";"Arbeider";;"Gent"
26272;26306;"Ouvrier";"Arbeider";;"Gent"
26273;26307;"Cultivateur";"Landbouwer";;"Gent"
26274;26308;"Journalier";"Dagloner";;"Gent"
26275;26309;"Journalier";"Dagloner";;"Gent"
26276;26310;"Ouvrier";"Arbeider";;"Gent"
26277;26311;"Brodeur";"Stikker";;"Gent"
26278;26312;"Ouvrier";"Arbeider";;"Gent"
26279;26313;"Ouvrier";"Arbeider";;"Gent"
26280;26314;"Journalier";"Dagloner";;"Gent"
26281;26315;;"Geen";;"Gent"
26282;26316;"Ouvrier";"Arbeider";;"Gent"
26283;26317;"Voiturier";"Voerman";;"Gent"
26284;26318;"Savetier";"Klompenmaker";;"Gent"
26285;26319;"Couturiere";"Naaister";;"Gent"
26286;26320;"Marchand ambulant";"Marskramer";;"Gent"
26287;26321;"Macon";"Metser";;"Gent"
26288;26322;"Cultivateur";"Landbouwer";;"Gent"
26289;26323;"Tisserand";"Wever";;"Gent"
26290;26324;"Tisserand";"Wever";;"Gent"
26291;26325;"Tisserand";"Wever";;"Gent"
26292;26326;"Laveuse";"Wasvrouw";;"Gent"
26293;26327;"Tisserand";"Wever";;"Gent"
26294;26328;"Garcon doreur";"Verguldersknecht";;"Gent"
26295;26329;"Journalier";"Dagloner";;"Gent"
26296;26330;"Journaliere";"Dagloner";;"Gent"
26297;26331;"Batelier";"Binnenschipper";;"Gent"
26298;26332;"Ouvrier de fabrique";"Fabrieksarbeider";;"Gent"
26299;26333;"Journalier";"Dagloner";;"Gent"
26300;26334;"Servante";"Dienstmeisje";;"Gent"
26301;26335;"Tisserand";"Wever";;"Gent"
26302;26336;"Ouvrier de fabrique";"Fabrieksarbeider";;"Gent"
26303;26337;"Ramoneur";"Schoorsteenveger";;"Gent"
26304;26338;"Ramoneur";"Schoorsteenveger";;"Gent"
26305;26339;"Ex-negociant";"Ex-onderhandelaar";;"Gent"
26306;26340;"Jardinier";"Tuinman";;"Gent"
26307;26341;"Ouvrier";"Arbeider";;"Gent"
26308;26342;"Jardinier";"Tuinman";;"Gent"
26309;26343;"Ouvrier";"Arbeider";;"Gent"
26310;26344;"Ouvriere";"Arbeidster";;"Gent"
26311;26345;"Journalier";"Dagloner";;"Gent"
26312;26346;"Tisserand";"Wever";;"Gent"
26313;26347;"Cultivateur";"Landbouwer";;"Gent"
26314;26348;"Ouvrier de fabrique";"Fabrieksarbeider";;"Gent"
26315;26349;"Tapissier";"Stofeerder";;"Gent"
26316;26350;"Tisserand";"Wever";;"Gent"
26317;26351;"Ouvrier";"Arbeider";;"Gent"
26318;26352;"Ouvrier";"Arbeider";;"Gent"
26319;26353;"Ouvrier";"Arbeider";;"Gent"
26320;26354;"Ouvrier";"Arbeider";;"Gent"
