"Id_geboorteplaats";"Id_verbl";"Plaatsnaam_letterlijk";"Plaatsnaam_vertaling";"Gevangenis"
22351;22400;"Gand";"Gent";"Gent"
22352;22401;"Thielt";"Tielt";"Gent"
22353;22402;"Zele";"Zele";"Gent"
22354;22403;"Bruges";"Brugge";"Gent"
22355;22404;"Burght";"Nederland";"Gent"
22356;22405;"Burght";"Nederland";"Gent"
22357;22406;"Bellem";"Bellem";"Gent"
22358;22407;"Gand";"Gent";"Gent"
22359;22408;"Gand";"Gent";"Gent"
22360;22409;"Oostacker";"Oostakker";"Gent"
22361;22410;"Berlaere";"Berlare";"Gent"
22362;22411;"Gand";"Gent";"Gent"
22363;22412;"Gand";"Gent";"Gent"
22364;22413;"Lokeren";"Lokeren";"Gent"
22365;22414;"Oostacker";"Oostakker";"Gent"
22366;22415;"Eyne";"Eine";"Gent"
22367;22416;"Waerschoot";"Waarschoot";"Gent"
22368;22417;"Gand";"Gent";"Gent"
22369;22418;"Roubaix";"Frankrijk";"Gent"
22370;22419;"Wetteren";"Wetteren";"Gent"
22371;22420;"Oordegem";"Oordegem";"Gent"
22372;22421;"Waerschoot";"Waarschoot";"Gent"
22373;22422;"Vynckt";"Vinkt";"Gent"
22374;22423;"Gand";"Gent";"Gent"
22375;22424;"Lokeren";"Lokeren";"Gent"
22376;22425;"Dickelbusch";"Dikkebus";"Gent"
22377;22426;"Lokeren";"Lokeren";"Gent"
22378;22427;"Lootenhulle";"Lotenhulle";"Gent"
22379;22428;"St. Gilles Waes";"Sint-Gillis-Waas";"Gent"
22380;22429;"Oordegem";"Oordegem";"Gent"
22381;22430;"Ressegem";"Ressegem";"Gent"
22382;22431;"Gand";"Gent";"Gent"
22383;22432;"Gand";"Gent";"Gent"
22384;22433;"Sleydinge";"Sleidinge";"Gent"
22385;22434;"Lootenhulle";"Lotenhulle";"Gent"
22386;22435;"Bruges";"Brugge";"Gent"
22387;22436;"Gand";"Gent";"Gent"
22388;22437;"Vynckt";"Vinkt";"Gent"
22389;22438;"Heusden";"Heusden";"Gent"
22390;22439;"Wynckel";"Winkel";"Gent"
22391;22440;"Deynze";"Deinze";"Gent"
22392;22441;"Vyncke";"Vinkt";"Gent"
22393;22442;"Maldegem";"Maldegem";"Gent"
22394;22443;"Bruxelles";"Brussel";"Gent"
22395;22444;"Gand";"Gent";"Gent"
22396;22445;"Elsene";"Elsene";"Gent"
22397;22446;"Loochristy";"Lochristi";"Gent"
22398;22447;"Nazareth";"Nazareth";"Gent"
22399;22448;"Eecloo";"Eeklo";"Gent"
22400;22449;"Grammond";"Geraardsbergen";"Gent"
22401;22450;"Gand";"Gent";"Gent"
22402;22451;"Gand";"Gent";"Gent"
22403;22452;"Maldegem";"Maldegem";"Gent"
22404;22453;"Oosterzeele";"Oosterzele";"Gent"
22405;22454;"Wachtebeke";"Wachtebeke";"Gent"
22406;22455;"Eecke";"Eke";"Gent"
22407;22456;"Ostende";"Oostende";"Gent"
22408;22457;"Poesele";"Poesele";"Gent"
22409;22458;"Melle";"Melle";"Gent"
22410;22459;"Gand";"Gent";"Gent"
22411;22460;"Gand";"Gent";"Gent"
22412;22461;"Ledeberg";"Ledeberg";"Gent"
22413;22462;"Ledeberg";"Ledeberg";"Gent"
22414;22463;"Menin";"Menen";"Gent"
22415;22464;"Gand";"Gent";"Gent"
22416;22465;"Eecloo";"Eeklo";"Gent"
22417;22466;"Assenede";"Assenede";"Gent"
22418;22467;"Nazareth";"Nazareth";"Gent"
22419;22468;"Gand";"Gent";"Gent"
22420;22469;"Gand";"Gent";"Gent"
22421;22470;"nokere";"Nokere";"Gent"
22422;22471;"Sinay";"Sinaai";"Gent"
22423;22472;"Sleydingne";"Sleidinge";"Gent"
22424;22473;"Gand";"Gent";"Gent"
22425;22474;"Gand";"Gent";"Gent"
22426;22475;"Eecloo";"Eeklo";"Gent"
22427;22476;"Gand";"Gent";"Gent"
22428;22477;"Armentieres";"Frankrijk";"Gent"
22429;22478;"Gand";"Gent";"Gent"
22430;22479;"Esaerde";"Eksaarde";"Gent"
22431;22480;"Gand";"Gent";"Gent"
22432;22481;"Ghistelle";"Gistel";"Gent"
22433;22482;"Gand";"Gent";"Gent"
22434;22483;"Ostende";"Oostende";"Gent"
22435;22484;"Gand";"Gent";"Gent"
22436;22485;"Asper";"Asper";"Gent"
22437;22486;"Deynze";"Deinze";"Gent"
22438;22487;"Deynze";"Deinze";"Gent"
22439;22488;"Gand";"Gent";"Gent"
22440;22489;"Lootenhulle";"Lotenhulle";"Gent"
22441;22490;"aeltre";"Aalter";"Gent"
22442;22491;"Roulers";"Roeselare";"Gent"
22443;22492;"Ordegem";"Oordegem";"Gent"
22444;22493;"Gand";"Gent";"Gent"
22445;22494;"Meirelbeke";"Merelbeke";"Gent"
22446;22495;"Gand";"Gent";"Gent"
22447;22496;"Oyghem";"Ooigem";"Gent"
22448;22497;"Adegem";"Adegem";"Gent"
22449;22498;"Gand";"Gent";"Gent"
22450;22499;"Gand";"Gent";"Gent"
22451;22500;"Gand";"Gent";"Gent"
22452;22501;"Ledeberg";"Ledeberg";"Gent"
22453;22502;"Swynaerde";"Zwijnaarde";"Gent"
22454;22503;"Gand";"Gent";"Gent"
22455;22504;"Assenede";"Assenede";"Gent"
22456;22505;"Bruxelles";"Brussel";"Gent"
22457;22506;"Audenhove St. Marie";"Oudenhove";"Gent"
22458;22507;"Wondelgem";"Wondelgem";"Gent"
22459;22508;"Gand";"Gent";"Gent"
22460;22509;"Gand";"Gent";"Gent"
22461;22510;"Gand";"Gent";"Gent"
22462;22511;"Mont St. Amand";"Sint-Amandsberg";"Gent"
22463;22512;"Gand";"Gent";"Gent"
22464;22513;"Gand";"Gent";"Gent"
22465;22514;"Bellem";"Bellem";"Gent"
22466;22515;"Beilegem";"Bellegem";"Gent"
22467;22516;"Bellem";"Bellem";"Gent"
22468;22517;"Gand";"Gent";"Gent"
22469;22518;"St. Georges ten Distel";"Sint-Joris";"Gent"
22470;22519;"Gand";"Gent";"Gent"
22471;22520;"Gand";"Gent";"Gent"
22472;22521;"Wetteren";"Wetteren";"Gent"
22473;22522;"Deynze";"Deinze";"Gent"
22474;22523;"Oost-Eecloo";"Oosteeklo";"Gent"
22475;22524;"Loochristy";"Lochristi";"Gent"
22476;22525;"Gand";"Gent";"Gent"
22477;22526;"Evergem";"Evergem";"Gent"
22478;22527;"Hansbeke";"Hansbeke";"Gent"
22479;22528;"Mont St. Amand";"Sint-Amandsberg";"Gent"
22480;22529;"Gand";"Gent";"Gent"
22481;22530;"Gand";"Gent";"Gent"
22482;22531;"Maldeghem";"Maldegem";"Gent"
22483;22532;"Gand";"Gent";"Gent"
22484;22533;"Gand";"Gent";"Gent"
22485;22534;"Gand";"Gent";"Gent"
22486;22535;"Lokeren";"Lokeren";"Gent"
22487;22536;"Gand";"Gent";"Gent"
22488;22537;"Meirelbeke";"Merelbeke";"Gent"
22489;22538;"Gand";"Gent";"Gent"
22490;22539;"Gand";"Gent";"Gent"
22491;22540;"Gand";"Gent";"Gent"
22492;22541;"Thielt";"Tielt";"Gent"
22493;22542;"Exaerde";"Eksaarde";"Gent"
22494;22543;"Gand";"Gent";"Gent"
22495;22544;"Gand";"Gent";"Gent"
22496;22545;"Assenede";"Assenede";"Gent"
22497;22546;"Gand";"Gent";"Gent"
22498;22547;"Gand";"Gent";"Gent"
22499;22548;"Ruysselede";"Ruiselede";"Gent"
22500;22549;"Oostacker";"Oostakker";"Gent"
22501;22550;"Laerne";"Laarne";"Gent"
22502;22551;"Gand";"Gent";"Gent"
22503;22552;"Oost-Eecloo";"Oosteeklo";"Gent"
22504;22553;"Rolleghem";"Rollegem Kapelle";"Gent"
22505;22554;"Gand";"Gent";"Gent"
22506;22555;"Gand";"Gent";"Gent"
22507;22556;"Wetteren";"Wetteren";"Gent"
22508;22557;"Gand";"Gent";"Gent"
22509;22558;"Ertvelde";"Ertvelde";"Gent"
22510;22559;"Lille";"Frankrijk";"Gent"
22511;22560;"Gand";"Gent";"Gent"
22512;22561;"Gand";"Gent";"Gent"
22513;22562;"Zwolle";"Nederland";"Gent"
22514;22563;"Calcken";"Kalken";"Gent"
22515;22564;"Bruxelles";"Brussel";"Gent"
22516;22565;"Welden";"Welden";"Gent"
22517;22566;"Schousse";"Onbekend";"Gent"
22518;22567;"Tamise";"Temse";"Gent"
22519;22568;"Cruyshautem";"Kruishoutem";"Gent"
22520;22569;"Gand";"Gent";"Gent"
22521;22570;"Huysse";"Huise";"Gent"
22522;22571;"Scheldewindeke";"Scheldewindeke";"Gent"
22523;22572;"Stabroucx";"Stabroek";"Gent"
22524;22573;"Courtrai";"Kortrijk";"Gent"
22525;22574;"Wacken";"Wakken";"Gent"
22526;22575;"Wichelen";"Wichelen";"Gent"
22527;22576;"Tamise";"Temse";"Gent"
22528;22577;"Beleele";"Belsele";"Gent"
22529;22578;"Oostacker";"Oostakker";"Gent"
22530;22579;"Lille";"Frankrijk";"Gent"
22531;22580;"Tronchiennes";"Drongen";"Gent"
22532;22581;"Evergem";"Evergem";"Gent"
22533;22582;"Moerkerke";"Moerkerke";"Gent"
22534;22583;"Maldegem";"Maldegem";"Gent"
22535;22584;"St. Jean in Eremo";"St-Jan-in-Eremo";"Gent"
22536;22585;"Asper";"Asper";"Gent"
22537;22586;"Rolleghem";"Rollegem Kapelle";"Gent"
22538;22587;"Waereghem";"Waregem";"Gent"
22539;22588;"Wetteren";"Wetteren";"Gent"
22540;22589;"Ertvelde";"Ertvelde";"Gent"
22541;22590;"Sleydinge";"Sleidinge";"Gent"
22542;22591;"Heusden";"Heusden";"Gent"
22543;22592;"Nevele";"Nevele";"Gent"
22544;22593;"Bachte Maria Leerne";"Bachte-Maria-Leerne";"Gent"
22545;22594;"Nyvel";"Nijvel";"Gent"
22546;22595;"Gand";"Gent";"Gent"
22547;22596;"Gand";"Gent";"Gent"
22548;22597;"Gand";"Gent";"Gent"
22549;22598;"Ledeberg";"Ledeberg";"Gent"
22550;22599;"Uytbergen";"Uitbergen";"Gent"
22551;22600;"Dunkerque";"Frankrijk";"Gent"
22552;22601;"Gand";"Gent";"Gent"
22553;22602;"Gand";"Gent";"Gent"
22554;22603;"Gand";"Gent";"Gent"
22555;22604;"Oostacker";"Oostakker";"Gent"
22556;22605;"Gand";"Gent";"Gent"
22557;22606;"Lokeren";"Lokeren";"Gent"
22558;22607;"Wynckel";"Winkel";"Gent"
22559;22608;"St. Laurent";"Sint-Laureins";"Gent"
22560;22609;"Assenede";"Assenede";"Gent"
22561;22610;"Gand";"Gent";"Gent"
22562;22611;"Gand";"Gent";"Gent"
22563;22612;"Gand";"Gent";"Gent"
22564;22613;"Lembeke";"Lembeke";"Gent"
22565;22614;"Gand";"Gent";"Gent"
22566;22615;"Oosterzeele";"Oosterzele";"Gent"
22567;22616;"Selzaete";"Zelzate";"Gent"
22568;22617;"Gand";"Gent";"Gent"
22569;22618;"Gand";"Gent";"Gent"
22570;22619;"Gand";"Gent";"Gent"
22571;22620;"Gand";"Gent";"Gent"
22572;22621;"Thielt";"Tielt";"Gent"
22573;22622;"Gand";"Gent";"Gent"
22574;22623;"Oost-Eecloo";"Oosteeklo";"Gent"
22575;22624;"Gand";"Gent";"Gent"
22576;22625;"Wachtebeke";"Wachtebeke";"Gent"
22577;22626;"Schoore";"Nederland";"Gent"
22578;22627;"Gand";"Gent";"Gent"
22579;22628;"Gand";"Gent";"Gent"
22580;22629;"Gand";"Gent";"Gent"
22581;22630;"Tournai";"Doornik";"Gent"
22582;22631;"Ledeberg";"Ledeberg";"Gent"
22583;22632;"Peteghem";"Petegem (Deinze)";"Gent"
22584;22633;"Oostcamp";"Oostkamp";"Gent"
22585;22634;"Maffles (Hainaut)";"Maffle";"Gent"
22586;22635;"Ledeberg";"Ledeberg";"Gent"
22587;22636;"Gand";"Gent";"Gent"
22588;22637;"Bruges";"Brugge";"Gent"
22589;22638;"Gand";"Gent";"Gent"
22590;22639;"Schelderode";"Schelderode";"Gent"
22591;22640;"Nevele";"Nevele";"Gent"
22592;22641;"Eecloo";"Eeklo";"Gent"
22593;22642;"Gand";"Gent";"Gent"
22594;22643;"Gand";"Gent";"Gent"
22595;22644;"Lootenhulle";"Lotenhulle";"Gent"
22596;22645;"Gand";"Gent";"Gent"
22597;22646;"Eyne";"Eine";"Gent"
22598;22647;"Lokeren";"Lokeren";"Gent"
22599;22648;"Gand";"Gent";"Gent"
22600;22649;"Bruges";"Brugge";"Gent"
22601;22650;"Gand";"Gent";"Gent"
22602;22651;"Gand";"Gent";"Gent"
22603;22652;"Gand";"Gent";"Gent"
22604;22653;"Burght";"Nederland";"Gent"
22605;22654;"Meulebeke";"Meulebeke";"Gent"
22606;22655;"Saffelaere";"Zaffelare";"Gent"
22607;22656;"Gand";"Gent";"Gent"
22608;22657;"Alost";"Aalst";"Gent"
22609;22658;"Gand";"Gent";"Gent"
22610;22659;"Heusden";"Heusden";"Gent"
22611;22660;"Lendelede";"Lendelede";"Gent"
22612;22661;"Mathonville (Fr.)";"Frankrijk";"Gent"
22613;22662;"Maldegem";"Maldegem";"Gent"
22614;22663;"Eecloo";"Eeklo";"Gent"
22615;22664;"Esschen";"Esen";"Gent"
22616;22665;"Lichtervelde";"Lichtervelde";"Gent"
22617;22666;"Chruyshautem";"Kruishoutem";"Gent"
22618;22667;"Syngem";"Zingem";"Gent"
22619;22668;"Auwegem";"Ouwegem";"Gent"
22620;22669;"Gand";"Gent";"Gent"
22621;22670;"Gand";"Gent";"Gent"
22622;22671;"Loochristy";"Lochristi";"Gent"
22623;22672;"Loochristy";"Lochristi";"Gent"
22624;22673;"Waesmunster";"Waasmunster";"Gent"
22625;22674;"Ertvelde";"Ertvelde";"Gent"
22626;22675;"Oost-Wynckel";"Oostwinkel";"Gent"
22627;22676;"Bellem";"Bellem";"Gent"
22628;22677;"Renaix";"Ronse";"Gent"
22629;22678;"Gand";"Gent";"Gent"
22630;22679;"Gand";"Gent";"Gent"
22631;22680;"Evergem";"Evergem";"Gent"
22632;22681;"Gand";"Gent";"Gent"
22633;22682;"Gand";"Gent";"Gent"
22634;22683;"Gand";"Gent";"Gent"
22635;22684;"Lovendegem";"Lovendegem";"Gent"
22636;22685;"Asper";"Asper";"Gent"
22637;22686;"Gand";"Gent";"Gent"
22638;22687;"Zwynaarde";"Zwijnaarde";"Gent"
22639;22688;"Ursel";"Ursel";"Gent"
22640;22689;"Somergem";"Zomergem";"Gent"
22641;22690;"Gand";"Gent";"Gent"
22642;22691;"Waarschoot";"Waarschoot";"Gent"
22643;22692;"Lede";"Lede";"Gent"
22644;22693;"Pitthem";"Pittem";"Gent"
22645;22694;"Nazareth";"Nazareth";"Gent"
22646;22695;"Gand";"Gent";"Gent"
22647;22696;"Lome";"Frankrijk";"Gent"
22648;22697;"Adegem";"Adegem";"Gent"
22649;22698;"Gand";"Gent";"Gent"
24060;24117;"Bruges";"Brugge";"Gent"
24061;24118;"Gand";"Gent";"Gent"
24062;24119;"Maldeghem";"Maldegem";"Gent"
24063;24120;"Knesselaere";"Knesselare";"Gent"
24064;24121;"Gand";"Gent";"Gent"
24065;24122;"Landegem";"Landegem";"Gent"
24066;24123;"Roubaix";"Frankrijk";"Gent"
24067;24124;"Gand";"Gent";"Gent"
24068;24125;"Gand";"Gent";"Gent"
24069;24126;"Gand";"Gent";"Gent"
24070;24127;"Saffelaere";"Zaffelare";"Gent"
24071;24128;"Bruges";"Brugge";"Gent"
24072;24129;"Gand";"Gent";"Gent"
24073;24130;"Gand";"Gent";"Gent"
24074;24131;"Ledeberg";"Ledeberg";"Gent"
24075;24132;"St. Nicolas";"Sint-Niklaas";"Gent"
24076;24133;"Gand";"Gent";"Gent"
24077;24134;"Neder Eename";"Nederename";"Gent"
24078;24135;"Gand";"Gent";"Gent"
24079;24136;"Asper";"Asper";"Gent"
24080;24137;"Melle";"Melle";"Gent"
24081;24138;"Vlamertinghe";"Vlamertinge";"Gent"
24082;24139;"Gand";"Gent";"Gent"
24083;24140;"Wondelgem";"Wondelgem";"Gent"
24084;24141;"Oss (Nl)";"Nederland";"Gent"
24085;24142;"Gand";"Gent";"Gent"
24086;24143;"Vladsloo";"Vladslo";"Gent"
24087;24144;"Wanegem";"Wannegem-Lede";"Gent"
24088;24145;"Ledeberg";"Ledeberg";"Gent"
24089;24146;"Ledeberg";"Ledeberg";"Gent"
24090;24147;"Gand";"Gent";"Gent"
24091;24148;"Waerschoot";"Waarschoot";"Gent"
24092;24149;"Tronchiennes";"Drongen";"Gent"
24093;24150;"Wittevoorste (Anvers)";"Onbekend";"Gent"
24094;24151;"Gand";"Gent";"Gent"
24095;24152;"Gand";"Gent";"Gent"
24096;24153;"Ursel";"Ursel";"Gent"
24097;24154;"Bruxelles";"Brussel";"Gent"
24098;24155;"Bassevelde";"Bassevelde";"Gent"
24099;24156;"Ursel";"Ursel";"Gent"
24100;24157;"Gand";"Gent";"Gent"
24101;24158;"Peteghem";"Petegem (Deinze)";"Gent"
24102;24159;"Gand";"Gent";"Gent"
24103;24160;"Oostacker";"Oostakker";"Gent"
24104;24161;"Gand";"Gent";"Gent"
24105;24162;"Lierse";"Lier";"Gent"
24106;24163;"Peluy";"Feluy";"Gent"
24107;24164;"assenede";"Assenede";"Gent"
24108;24165;"Bouchaute";"Boekhoute";"Gent"
24109;24166;"Gand";"Gent";"Gent"
24110;24167;"Gand";"Gent";"Gent"
24111;24168;"Lembeke";"Lembeke";"Gent"
24112;24169;"Gand";"Gent";"Gent"
24113;24170;"Seveneecken";"Zeveneken";"Gent"
24114;24171;"Gand";"Gent";"Gent"
24115;24172;"Marcke";"Frankrijk";"Gent"
24116;24173;"Gand";"Gent";"Gent"
24117;24174;"Menin";"Menen";"Gent"
24118;24175;"Gand";"Gent";"Gent"
24119;24176;"Loochristy";"Lochristi";"Gent"
24120;24177;"Courtrai";"Kortrijk";"Gent"
24121;24178;"Baelegem";"Balegem";"Gent"
24122;24179;"Aeltre";"Aalter";"Gent"
24123;24180;"Lembeke";"Lembeke";"Gent"
24124;24181;"Gand";"Gent";"Gent"
24125;24182;"Gand";"Gent";"Gent"
24126;24183;"aerendocnk";"Arendonk";"Gent"
24127;24184;"aeltre";"Aalter";"Gent"
24128;24185;"Aeltre";"Aalter";"Gent"
24129;24186;"Landscauter";"Landskouter";"Gent"
24130;24187;"Aeltre";"Aalter";"Gent"
24131;24188;"Gand";"Gent";"Gent"
24132;24189;"Gand";"Gent";"Gent"
24133;24190;"Gand";"Gent";"Gent"
24134;24191;"Cooythem";"Cotthem";"Gent"
24135;24192;;"Ruiselede";"Gent"
24136;24193;"Gand";"Gent";"Gent"
24137;24194;"Lokeren";"Lokeren";"Gent"
24138;24195;"Gand";"Gent";"Gent"
24139;24196;"Gand";"Gent";"Gent"
24140;24197;"Ledeberg";"Ledeberg";"Gent"
24141;24198;"Ursel";"Ursel";"Gent"
24142;24199;"Eecloo";"Eeklo";"Gent"
24143;24200;"Ledeberg";"Ledeberg";"Gent"
24144;24201;"Gand";"Gent";"Gent"
24145;24202;"Sleidinge";"Sleidinge";"Gent"
24146;24203;"Merelbeke";"Merelbeke";"Gent"
24147;24204;"Loochristy";"Lochristi";"Gent"
24148;24205;"Gand";"Gent";"Gent"
24149;24206;"Gand";"Gent";"Gent"
24150;24207;"Gand";"Gent";"Gent"
24151;24208;"Ledeberg";"Ledeberg";"Gent"
24152;24209;"Gand";"Gent";"Gent"
24153;24210;"Gand";"Gent";"Gent"
24154;24211;"Gand";"Gent";"Gent"
24155;24212;"Ledeberg";"Ledeberg";"Gent"
24156;24213;"Gandbrugge";"Gentbrugge";"Gent"
24157;24214;"Gand";"Gent";"Gent"
24158;24215;"Gand";"Gent";"Gent"
24159;24216;"Landscauter";"Landskouter";"Gent"
24160;24217;"Ertvelde";"Ertvelde";"Gent"
24161;24218;"Gand";"Gent";"Gent"
24162;24219;"Ertvelde";"Ertvelde";"Gent"
24163;24220;"Gand";"Gent";"Gent"
24164;24221;"Audenarde";"Oudenaarde";"Gent"
24165;24222;"Gand";"Gent";"Gent"
24166;24223;"Wetteren";"Wetteren";"Gent"
24167;24224;"Gand";"Gent";"Gent"
24168;24225;"Gand";"Gent";"Gent"
24169;24226;"Tongres";"Tongeren";"Gent"
24170;24227;"Tamise";"Temse";"Gent"
24171;24228;"Baeygem";"Baaigem";"Gent"
24172;24229;"Gand";"Gent";"Gent"
24173;24230;"Vyncke";"Vinkt";"Gent"
24174;24231;"Gand";"Gent";"Gent"
24175;24232;"Synghem";"Zingem";"Gent"
24176;24233;"Deynze";"Deinze";"Gent"
24177;24234;"Gand";"Gent";"Gent"
24178;24235;"Gand";"Gent";"Gent"
24179;24236;"Ursel";"Ursel";"Gent"
24180;24237;"Oostacker";"Oostakker";"Gent"
24181;24238;"Gand";"Gent";"Gent"
24182;24239;"Maldeghem";"Maldegem";"Gent"
24183;24240;"Maldeghem";"Maldegem";"Gent"
24184;24241;"Gand";"Gent";"Gent"
24185;24242;"Gand";"Gent";"Gent"
24186;24243;"Gand";"Gent";"Gent"
24187;24244;"Gand";"Gent";"Gent"
24188;24245;"Oostacker";"Oostakker";"Gent"
24189;24246;"Gand";"Gent";"Gent"
24190;24247;"Ypres";"Ieper";"Gent"
24191;24248;"Gand";"Gent";"Gent"
24192;24249;"Zwynaerde";"Zwijnaarde";"Gent"
24193;24250;"Gand";"Gent";"Gent"
24194;24251;"saffelaere";"Zaffelare";"Gent"
24195;24252;"Breskens (Nl)";"Nederland";"Gent"
24196;24253;"Gand";"Gent";"Gent"
24197;24254;"Gand";"Gent";"Gent"
24198;24255;"Gand";"Gent";"Gent"
24199;24256;"selsique";"Sulsique";"Gent"
24200;24257;"Scheldewindeken";"Scheldewindeke";"Gent"
24201;24258;"Knesselaere";"Knesselare";"Gent"
24202;24259;"Knesselaere";"Knesselare";"Gent"
24203;24260;"Lootenhulle";"Lotenhulle";"Gent"
24204;24261;"Gand";"Gent";"Gent"
24205;24262;"Gand";"Gent";"Gent"
24206;24263;"Ruppelmonde";"Rupelmonde";"Gent"
24207;24264;"Gand";"Gent";"Gent"
24208;24265;"Gand";"Gent";"Gent"
24209;24266;"Gand";"Gent";"Gent"
24210;24267;"Gand";"Gent";"Gent"
24211;24268;"Gand";"Gent";"Gent"
24212;24269;"Synghem";"Zingem";"Gent"
24213;24270;"Gand";"Gent";"Gent"
24214;24271;"Nokere";"Nokere";"Gent"
24215;24272;"Wachtebeke";"Wachtebeke";"Gent"
24216;24273;"Ertvelde";"Ertvelde";"Gent"
24217;24274;"Meerendre";"Merendree";"Gent"
24218;24275;"Roubaix (Fr.)";"Frankrijk";"Gent"
24219;24276;"Landscauter";"Landskouter";"Gent"
24220;24277;"Gand";"Gent";"Gent"
24221;24278;"Gand";"Gent";"Gent"
24222;24279;"Gand";"Gent";"Gent"
24223;24280;"Gand";"Gent";"Gent"
24224;24281;"Gand";"Gent";"Gent"
24225;24282;"Hulste (Nl)";"Nederland";"Gent"
24226;24283;"Huysse";"Huise";"Gent"
24227;24284;"Selzaete";"Zelzate";"Gent"
24228;24285;"Gand";"Gent";"Gent"
24229;24286;"Eecloo";"Eeklo";"Gent"
24230;24287;"Eedeghem";"Edegem";"Gent"
24231;24288;"Gand";"Gent";"Gent"
24232;24289;"waerschoot";"Waarschoot";"Gent"
22650;22699;"Destelbergen";"Destelbergen";"Gent"
22651;22700;"Zeveren";"Zeveren";"Gent"
22652;22701;"Bachte Marie Laerne";"Bachte-Maria-Leerne";"Gent"
22653;22702;"Mouscron";"Moeskroen";"Gent"
22654;22703;"Gand";"Gent";"Gent"
22655;22704;"Gand";"Gent";"Gent"
22656;22705;"Loochristy";"Lochristi";"Gent"
22657;22706;"Wetteren";"Wetteren";"Gent"
22658;22707;"Aerschot";"Aarschot";"Gent"
22659;22708;"Gand";"Gent";"Gent"
22660;22709;"Poucques";"Poeke";"Gent"
22661;22710;"Gand";"Gent";"Gent"
22662;22711;"Oecky";"Onbekend";"Gent"
22663;22712;"Eecloo";"Eeklo";"Gent"
22664;22713;"Wachtebeke";"Wachtebeke";"Gent"
22665;22714;"Gand";"Gent";"Gent"
22666;22715;"Melsen";"Melsen";"Gent"
22667;22716;"Loochristy";"Lochristi";"Gent"
22668;22717;"Gand";"Gent";"Gent"
22669;22718;"Semmersacke";"Semmerzake";"Gent"
22670;22719;"Evergem";"Evergem";"Gent"
22671;22720;"Vinderhaute";"Vinderhoute";"Gent"
22672;22721;"Saffelaere";"Zaffelare";"Gent"
22673;22722;"Gand";"Gent";"Gent"
22674;22723;"Strypen";"Strijpen";"Gent"
22675;22724;"Bruges";"Brugge";"Gent"
22676;22725;"Saffelaere";"Zaffelare";"Gent"
22677;22726;"Gand";"Gent";"Gent"
22678;22727;"Hansbeke";"Hansbeke";"Gent"
22679;22728;"Gand";"Gent";"Gent"
22680;22729;"Bruges";"Brugge";"Gent"
22681;22730;"Menin";"Menen";"Gent"
22682;22731;"Gheluwe";"Geluwe";"Gent"
22683;22732;"Yzendyck";"Nederland";"Gent"
22684;22733;"Oedelen";"Oedelem";"Gent"
22685;22734;"Gand";"Gent";"Gent"
22686;22735;"Aeltre";"Aalter";"Gent"
22687;22736;"Synghem";"Zingem";"Gent"
22688;22737;"Bavegem";"Bavegem";"Gent"
22689;22738;"Somergem";"Zomergem";"Gent"
22690;22739;"Melle";"Melle";"Gent"
22691;22740;"Grammaene";"Grammene";"Gent"
22692;22741;"Gand";"Gent";"Gent"
22693;22742;"Gand";"Gent";"Gent"
22694;22743;"Gand";"Gent";"Gent"
22695;22744;"Eecke";"Eke";"Gent"
22696;22745;"Oostacker";"Oostakker";"Gent"
22697;22746;"Bruges";"Brugge";"Gent"
22698;22747;"Deynze";"Deinze";"Gent"
22699;22748;"Mont St. Amand";"Sint-Amandsberg";"Gent"
22700;22749;"Lokeren";"Lokeren";"Gent"
22701;22750;"Loochristy";"Lochristi";"Gent"
22702;22751;"Wachtebeke";"Wachtebeke";"Gent"
22703;22752;"Desteldonck";"Desteldonk";"Gent"
22704;22753;"Somergem";"Zomergem";"Gent"
22705;22754;"Ursel";"Ursel";"Gent"
22706;22755;"Gand";"Gent";"Gent"
22707;22756;"Oostacker";"Oostakker";"Gent"
22708;22757;"Oostacker";"Oostakker";"Gent"
22709;22758;"Gand";"Gent";"Gent"
22710;22759;"Lede";"Lede";"Gent"
22711;22760;"Blankenberghe";"Blankenberge";"Gent"
22712;22761;"Gand";"Gent";"Gent"
22713;22762;"Heusden";"Heusden";"Gent"
22714;22763;"Eecke";"Eke";"Gent"
22715;22764;"Ursel";"Ursel";"Gent"
22716;22765;"Bastogne";"Bastenaken";"Gent"
22717;22766;"Selzaete";"Zelzate";"Gent"
22718;22767;"Gand";"Gent";"Gent"
22719;22768;"Gand";"Gent";"Gent"
22720;22769;"Exaende";"Eksaarde";"Gent"
22721;22770;"Oostacker";"Oostakker";"Gent"
22722;22771;"Severgem";"Zevergem";"Gent"
22723;22772;"Sives";"Frankrijk";"Gent"
22724;22773;"Gives";"Onbekend";"Gent"
22725;22774;"Gand";"Gent";"Gent"
22726;22775;"Oostacker";"Oostakker";"Gent"
22727;22776;"Gand";"Gent";"Gent"
22728;22777;"Liege";"Luik";"Gent"
22729;22778;"Gand";"Gent";"Gent"
22730;22779;"Gand";"Gent";"Gent"
22731;22780;"Sleydinge";"Sleidinge";"Gent"
22732;22781;"Saffelaere";"Zaffelare";"Gent"
22733;22782;"Somergem";"Zomergem";"Gent"
22734;22783;"Bellem";"Bellem";"Gent"
22735;22784;"Ypres";"Ieper";"Gent"
22736;22785;"Destelbergen";"Destelbergen";"Gent"
22737;22786;"Gand";"Gent";"Gent"
22738;22787;"Gand";"Gent";"Gent"
